seriesid,item_name,year_month,value
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-04,7.012
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-03,6.989
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-02,6.830
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-01,6.830
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-12,6.922
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-11,7.272
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-10,7.397
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-09,7.457
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-08,6.800
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-07,6.700
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-06,6.635
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-05,6.381
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-04,5.949
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-03,6.088
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-02,5.991
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-01,5.811
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-12,6.008
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-11,5.960
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-10,5.749
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-09,5.849
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-08,5.972
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-07,6.476
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-06,7.165
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-05,7.049
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-04,5.786
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-03,5.382
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-02,5.368
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-01,5.398
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-12,5.646
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-11,5.404
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-10,5.131
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-09,5.294
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-08,5.279
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-07,5.479
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-06,5.517
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-05,5.476
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-04,5.246
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-03,5.467
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-02,5.145
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-01,5.139
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-12,5.122
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-11,5.222
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-10,5.173
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-09,5.332
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-08,5.399
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-07,5.458
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-06,5.301
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-05,5.234
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-04,5.168
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-03,5.026
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-02,4.996
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-01,4.792
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-12,5.120
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-11,5.090
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-10,5.124
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-09,5.098
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-08,5.189
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-07,5.228
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-06,5.342
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-05,5.145
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-04,5.126
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-03,5.141
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-02,5.186
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-01,4.962
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-12,5.104
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-11,5.187
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-10,5.129
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-09,5.163
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-08,5.124
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-07,5.211
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-06,5.323
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-05,5.381
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-04,5.194
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-03,5.321
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-02,5.346
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-01,5.177
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-12,5.414
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-11,5.649
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-10,5.546
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-09,5.513
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-08,5.639
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-07,5.677
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-06,5.704
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-05,5.700
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-04,5.659
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-03,5.563
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-02,5.546
APU0000703213,"Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-01,5.624
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-12,7.486
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-11,7.141
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-10,7.008
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-09,7.244
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-08,7.161
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-07,7.121
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-06,6.879
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-05,6.987
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-04,6.858
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-03,6.974
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-02,6.710
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2024-01,6.737
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-12,6.885
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-11,6.846
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-10,6.795
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-09,6.613
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-08,6.656
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-07,6.625
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-06,6.367
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-05,6.393
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-04,6.164
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-03,6.221
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-02,6.237
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2023-01,6.222
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-12,6.217
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-11,6.049
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-10,6.084
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-09,6.249
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-08,6.162
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-07,6.121
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-06,6.270
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-05,6.305
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-04,6.249
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-03,6.295
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-02,6.318
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2022-01,6.158
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-12,6.234
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-11,6.426
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-10,6.330
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-09,6.276
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-08,6.004
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-07,6.100
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-06,6.209
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-05,5.822
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-04,5.771
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-03,5.625
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-02,5.582
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2021-01,5.475
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-12,5.302
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-11,5.522
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-10,5.614
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-09,5.760
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-08,5.668
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-07,5.884
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-06,6.546
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-05,6.906
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-04,5.528
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-03,5.175
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-02,5.260
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2020-01,5.062
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-12,5.069
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-11,5.211
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-10,4.988
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-09,5.222
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-08,5.305
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-07,5.458
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-06,5.401
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-05,5.374
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-04,5.260
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-03,5.160
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-02,4.968
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2019-01,5.011
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-12,4.791
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-11,4.806
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-10,4.875
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-09,4.995
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-08,5.152
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-07,5.163
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-06,5.205
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-05,5.179
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-04,5.192
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-03,5.107
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-02,4.990
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2018-01,4.925
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-12,5.020
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-11,4.934
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-10,4.916
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-09,5.168
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-08,5.182
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-07,5.326
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-06,5.290
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-05,5.202
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-04,5.124
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-03,5.152
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-02,5.088
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2017-01,4.934
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-12,4.884
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-11,4.987
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-10,4.820
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-09,5.016
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-08,5.133
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-07,5.274
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-06,5.443
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-05,5.534
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-04,5.406
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-03,5.470
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-02,5.295
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2016-01,5.225
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-12,5.279
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-11,5.445
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-10,5.523
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-09,5.601
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-08,5.688
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-07,5.685
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-06,5.638
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-05,5.653
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-04,5.644
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-03,5.736
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-02,5.657
APU0000703311,"Round roast, USDA Choice, boneless, per lb. (453.6 gm)",2015-01,5.620
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-12,7.719
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-11,7.598
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-10,7.368
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-09,7.582
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-08,7.630
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-07,7.638
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-06,7.472
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-05,7.470
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-04,7.470
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-03,7.395
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-02,7.351
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2024-01,7.268
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-12,7.348
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-11,7.482
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-10,7.321
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-09,7.251
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-08,7.285
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-07,7.203
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-06,7.020
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-05,7.064
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-04,6.803
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-03,6.765
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-02,6.817
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2023-01,6.765
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2022-12,6.724
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2022-11,6.667
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2022-10,6.690
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2022-09,6.832
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2022-08,6.827
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2022-07,6.742
APU0000FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm)",2022-06,6.783
